asset,forecaster,alpha,n,n_windows,raw_sd,sigma_tail,dropped,drop_reason
STOXX,Chronos-Small,0.025,500,13,,0.00932430973775696,True,fail rate 93.9% > 5%
STOXX,Chronos-Small,0.025,750,1,,0.00932430973775696,True,<10 valid windows (1)
STOXX,Chronos-Small,0.025,1000,0,,0.00932430973775696,True,<10 valid windows (0)
STOXX,Chronos-Small,0.025,1500,0,,0.00932430973775696,True,<10 valid windows (0)
STOXX,Chronos-Small,0.05,250,43,,0.009338495902751157,True,fail rate 81.0% > 5%
STOXX,Chronos-Small,0.05,500,13,,0.009338495902751157,True,fail rate 93.9% > 5%
STOXX,Chronos-Small,0.05,750,1,,0.009338495902751157,True,<10 valid windows (1)
STOXX,Chronos-Small,0.05,1000,0,,0.009338495902751157,True,<10 valid windows (0)
STOXX,Chronos-Small,0.05,1500,0,,0.009338495902751157,True,<10 valid windows (0)
STOXX,GJR-GARCH-t,0.05,250,239,0.002393482163204278,0.007409160481682806,False,
STOXX,GJR-GARCH-t,0.05,500,227,0.0017262005934569208,0.007409160481682806,False,
STOXX,GJR-GARCH-t,0.05,750,215,0.0013629274557739228,0.007409160481682806,False,
STOXX,GJR-GARCH-t,0.05,1000,203,0.0010507200642367494,0.007409160481682806,False,
STOXX,GJR-GARCH-t,0.05,1500,179,0.0005324521035079978,0.007409160481682806,False,
STOXX,TimesFM-2.5,0.025,250,226,0.006842391649362105,0.010194411465595394,False,
STOXX,TimesFM-2.5,0.025,500,214,0.003227349922308322,0.010194411465595394,False,
STOXX,TimesFM-2.5,0.025,750,203,0.00238231776220892,0.010194411465595394,False,
STOXX,TimesFM-2.5,0.025,1000,191,0.0018888580122583122,0.010194411465595394,False,
STOXX,TimesFM-2.5,0.025,1500,167,0.0013937213838910063,0.010194411465595394,False,
STOXX,GJR-GARCH-t,0.025,250,239,0.0035985025172630175,0.007453454159515758,False,
STOXX,GJR-GARCH-t,0.025,500,227,0.002629819950170844,0.007453454159515758,False,
STOXX,GJR-GARCH-t,0.025,750,215,0.0021102764375328983,0.007453454159515758,False,
STOXX,GJR-GARCH-t,0.025,1000,203,0.0016356153078977563,0.007453454159515758,False,
STOXX,GJR-GARCH-t,0.025,1500,179,0.0008724389767057551,0.007453454159515758,False,
SP500,Moirai-2.0,0.05,250,278,0.005353284399045206,0.00962537412115675,False,
SP500,Moirai-2.0,0.05,500,266,0.003773539868688245,0.00962537412115675,False,
SP500,Moirai-2.0,0.05,750,254,0.0030496366048511554,0.00962537412115675,False,
SP500,Moirai-2.0,0.05,1000,242,0.0024265408595435163,0.00962537412115675,False,
SP500,Moirai-2.0,0.05,1500,218,0.0015091206148133188,0.00962537412115675,False,
STOXX,GJR-GARCH-t,0.01,250,239,0.005705079070849549,0.007894055790061073,False,
STOXX,GJR-GARCH-t,0.01,500,227,0.0038919520449804575,0.007894055790061073,False,
STOXX,GJR-GARCH-t,0.01,750,215,0.003137873236056629,0.007894055790061073,False,
STOXX,GJR-GARCH-t,0.01,1000,203,0.002393663467655607,0.007894055790061073,False,
STOXX,GJR-GARCH-t,0.01,1500,179,0.0013429939209523727,0.007894055790061073,False,
STOXX,TimesFM-2.5,0.01,250,226,0.010349162954531307,0.011552550477735783,False,
STOXX,TimesFM-2.5,0.01,500,214,0.005357589433313792,0.011552550477735783,False,
STOXX,TimesFM-2.5,0.01,750,203,0.0041647720937177035,0.011552550477735783,False,
STOXX,TimesFM-2.5,0.01,1000,191,0.0035793411497780435,0.011552550477735783,False,
STOXX,TimesFM-2.5,0.01,1500,167,0.002949598248237381,0.011552550477735783,False,
STOXX,TimesFM-2.5,0.05,250,226,0.0048804996638105915,0.009365050535974133,False,
STOXX,TimesFM-2.5,0.05,500,214,0.0023334614169171542,0.009365050535974133,False,
STOXX,TimesFM-2.5,0.05,750,203,0.0016108901169873539,0.009365050535974133,False,
STOXX,TimesFM-2.5,0.05,1000,191,0.0012323954401608488,0.009365050535974133,False,
STOXX,TimesFM-2.5,0.05,1500,167,0.0009672333500836373,0.009365050535974133,False,
STOXX,Moirai-2.0,0.01,250,226,0.010196646469712389,0.0110952233781533,False,
STOXX,Moirai-2.0,0.01,500,214,0.00717058871341843,0.0110952233781533,False,
STOXX,Moirai-2.0,0.01,750,203,0.005239556166041657,0.0110952233781533,False,
STOXX,Moirai-2.0,0.01,1000,191,0.004133552867543114,0.0110952233781533,False,
STOXX,Moirai-2.0,0.01,1500,167,0.0031787116902133013,0.0110952233781533,False,
STOXX,Moirai-2.0,0.05,250,226,0.005084476275196311,0.009520591971848208,False,
STOXX,Moirai-2.0,0.05,500,214,0.003375316283799472,0.009520591971848208,False,
STOXX,Moirai-2.0,0.05,750,203,0.0023614755483300385,0.009520591971848208,False,
STOXX,Moirai-2.0,0.05,1000,191,0.001810267937394298,0.009520591971848208,False,
STOXX,Moirai-2.0,0.05,1500,167,0.0012774214989839626,0.009520591971848208,False,
STOXX,Moirai-2.0,0.025,250,226,0.006795992680318579,0.01001339624127642,False,
STOXX,Moirai-2.0,0.025,500,214,0.004538509299069153,0.01001339624127642,False,
STOXX,Moirai-2.0,0.025,750,203,0.0032635912125987872,0.01001339624127642,False,
STOXX,Moirai-2.0,0.025,1000,191,0.0025370794657865146,0.01001339624127642,False,
STOXX,Moirai-2.0,0.025,1500,167,0.001828842738425766,0.01001339624127642,False,
GDAXI,Chronos-Small,0.01,250,81,,0.01034817439155255,True,fail rate 71.2% > 5%
GDAXI,Chronos-Small,0.01,500,23,,0.01034817439155255,True,fail rate 91.4% > 5%
GDAXI,Chronos-Small,0.01,750,8,,0.01034817439155255,True,<10 valid windows (8)
GDAXI,Chronos-Small,0.01,1000,0,,0.01034817439155255,True,<10 valid windows (0)
GDAXI,Chronos-Small,0.01,1500,0,,0.01034817439155255,True,<10 valid windows (0)
GDAXI,Chronos-Small,0.025,250,81,,0.010350031959797775,True,fail rate 71.2% > 5%
GDAXI,Chronos-Small,0.025,500,23,,0.010350031959797775,True,fail rate 91.4% > 5%
GDAXI,Chronos-Small,0.025,750,8,,0.010350031959797775,True,<10 valid windows (8)
GDAXI,Chronos-Small,0.025,1000,0,,0.010350031959797775,True,<10 valid windows (0)
GDAXI,Chronos-Small,0.025,1500,0,,0.010350031959797775,True,<10 valid windows (0)
GDAXI,Chronos-Small,0.05,250,69,,0.010348622048239836,True,fail rate 75.4% > 5%
GDAXI,Chronos-Small,0.05,500,22,,0.010348622048239836,True,fail rate 91.8% > 5%
GDAXI,Chronos-Small,0.05,750,8,,0.010348622048239836,True,<10 valid windows (8)
GDAXI,Chronos-Small,0.05,1000,0,,0.010348622048239836,True,<10 valid windows (0)
GDAXI,Chronos-Small,0.05,1500,0,,0.010348622048239836,True,<10 valid windows (0)
GDAXI,TimesFM-2.5,0.025,250,281,0.007182999290478773,0.009664299108474054,False,
GDAXI,TimesFM-2.5,0.025,500,269,0.003873824482989135,0.009664299108474054,False,
GDAXI,TimesFM-2.5,0.025,750,257,0.002877266897538806,0.009664299108474054,False,
GDAXI,TimesFM-2.5,0.025,1000,245,0.002117957872214891,0.009664299108474054,False,
GDAXI,TimesFM-2.5,0.025,1500,222,0.0015123994740137902,0.009664299108474054,False,
GDAXI,GJR-GARCH-t,0.05,250,294,0.00334860304499222,0.008072689096043233,False,
GDAXI,GJR-GARCH-t,0.05,500,282,0.0023097433382608897,0.008072689096043233,False,
GDAXI,GJR-GARCH-t,0.05,750,270,0.0016291862495268965,0.008072689096043233,False,
GDAXI,GJR-GARCH-t,0.05,1000,258,0.001140766153624817,0.008072689096043233,False,
GDAXI,GJR-GARCH-t,0.05,1500,234,0.0004498801294236575,0.008072689096043233,False,
GDAXI,TimesFM-2.5,0.01,250,281,0.011632335983243257,0.011021753307044966,False,
GDAXI,TimesFM-2.5,0.01,500,269,0.0067710849028538266,0.011021753307044966,False,
GDAXI,TimesFM-2.5,0.01,750,257,0.005229951253657878,0.011021753307044966,False,
GDAXI,TimesFM-2.5,0.01,1000,245,0.0041538873310534566,0.011021753307044966,False,
GDAXI,TimesFM-2.5,0.01,1500,222,0.0030821887934430977,0.011021753307044966,False,
GDAXI,GJR-GARCH-t,0.025,250,294,0.00501474871244372,0.008068768924585508,False,
GDAXI,GJR-GARCH-t,0.025,500,282,0.003695891943981379,0.008068768924585508,False,
GDAXI,GJR-GARCH-t,0.025,750,270,0.002592840888608598,0.008068768924585508,False,
GDAXI,GJR-GARCH-t,0.025,1000,258,0.0018947476029338565,0.008068768924585508,False,
GDAXI,GJR-GARCH-t,0.025,1500,234,0.0007388908231704548,0.008068768924585508,False,
GDAXI,GJR-GARCH-t,0.01,250,294,0.007522805546059372,0.00826857653451476,False,
GDAXI,GJR-GARCH-t,0.01,500,282,0.005423171699728151,0.00826857653451476,False,
GDAXI,GJR-GARCH-t,0.01,750,270,0.004032433261254825,0.00826857653451476,False,
GDAXI,GJR-GARCH-t,0.01,1000,258,0.0031741526884825305,0.00826857653451476,False,
GDAXI,GJR-GARCH-t,0.01,1500,234,0.0016327816227138703,0.00826857653451476,False,
GDAXI,TimesFM-2.5,0.05,250,281,0.0052375666237407265,0.00905275987553142,False,
GDAXI,TimesFM-2.5,0.05,500,269,0.0025972783228258626,0.00905275987553142,False,
GDAXI,TimesFM-2.5,0.05,750,257,0.0018400940535411607,0.00905275987553142,False,
GDAXI,TimesFM-2.5,0.05,1000,245,0.0012771562501608733,0.00905275987553142,False,
GDAXI,TimesFM-2.5,0.05,1500,222,0.0009039474644787965,0.00905275987553142,False,
GDAXI,Moirai-2.0,0.025,250,281,0.007859082132183153,0.010410383923892987,False,
GDAXI,Moirai-2.0,0.025,500,269,0.005851707256503911,0.010410383923892987,False,
GDAXI,Moirai-2.0,0.025,750,257,0.0043196848152551245,0.010410383923892987,False,
GDAXI,Moirai-2.0,0.025,1000,245,0.0032603958268126103,0.010410383923892987,False,
GDAXI,Moirai-2.0,0.025,1500,222,0.001868164599526429,0.010410383923892987,False,
GDAXI,Moirai-2.0,0.01,250,281,0.012048153400700338,0.011443435766972694,False,
GDAXI,Moirai-2.0,0.01,500,269,0.008829052344202337,0.011443435766972694,False,
GDAXI,Moirai-2.0,0.01,750,257,0.006606948616463507,0.011443435766972694,False,
GDAXI,Moirai-2.0,0.01,1000,245,0.005152972287290512,0.011443435766972694,False,
GDAXI,Moirai-2.0,0.01,1500,222,0.003017305748891462,0.011443435766972694,False,
GDAXI,Moirai-2.0,0.05,250,281,0.006085227168432091,0.009751754970539539,False,
GDAXI,Moirai-2.0,0.05,500,269,0.004353023961018638,0.009751754970539539,False,
GDAXI,Moirai-2.0,0.05,750,257,0.003163764412885298,0.009751754970539539,False,
GDAXI,Moirai-2.0,0.05,1000,245,0.0023064097263092707,0.009751754970539539,False,
GDAXI,Moirai-2.0,0.05,1500,222,0.0011453231841633824,0.009751754970539539,False,
FCHI,GJR-GARCH-t,0.05,250,296,0.0034965024186561296,0.008544430895546193,False,
FCHI,GJR-GARCH-t,0.05,500,284,0.002666595789881267,0.008544430895546193,False,
FCHI,GJR-GARCH-t,0.05,750,272,0.0021036570468609926,0.008544430895546193,False,
FCHI,GJR-GARCH-t,0.05,1000,260,0.0016651937005963408,0.008544430895546193,False,
FCHI,GJR-GARCH-t,0.05,1500,236,0.0010404357685753188,0.008544430895546193,False,
FCHI,GJR-GARCH-t,0.025,250,296,0.005236358691853696,0.009052953525524697,False,
FCHI,GJR-GARCH-t,0.025,500,284,0.004177223884005195,0.009052953525524697,False,
FCHI,GJR-GARCH-t,0.025,750,272,0.0033525393501740997,0.009052953525524697,False,
FCHI,GJR-GARCH-t,0.025,1000,260,0.0027131772222454857,0.009052953525524697,False,
FCHI,GJR-GARCH-t,0.025,1500,236,0.0018170449307766178,0.009052953525524697,False,
FCHI,Chronos-Small,0.01,250,136,,0.010198003757823731,True,fail rate 51.9% > 5%
FCHI,Chronos-Small,0.01,500,89,,0.010198003757823731,True,fail rate 67.2% > 5%
FCHI,Chronos-Small,0.01,750,50,,0.010198003757823731,True,fail rate 80.7% > 5%
FCHI,Chronos-Small,0.01,1000,23,,0.010198003757823731,True,fail rate 90.7% > 5%
FCHI,Chronos-Small,0.01,1500,0,,0.010198003757823731,True,<10 valid windows (0)
FCHI,Chronos-Small,0.025,250,125,,0.01018915917122286,True,fail rate 55.8% > 5%
FCHI,Chronos-Small,0.025,500,76,,0.01018915917122286,True,fail rate 72.0% > 5%
FCHI,Chronos-Small,0.025,750,37,,0.01018915917122286,True,fail rate 85.7% > 5%
FCHI,Chronos-Small,0.025,1000,9,,0.01018915917122286,True,<10 valid windows (9)
FCHI,Chronos-Small,0.025,1500,0,,0.01018915917122286,True,<10 valid windows (0)
FCHI,GJR-GARCH-t,0.01,250,296,0.008306762227575716,0.009836363576654608,False,
FCHI,GJR-GARCH-t,0.01,500,284,0.0064475817935614925,0.009836363576654608,False,
FCHI,GJR-GARCH-t,0.01,750,272,0.0051177908576315635,0.009836363576654608,False,
FCHI,GJR-GARCH-t,0.01,1000,260,0.003976975663674578,0.009836363576654608,False,
FCHI,GJR-GARCH-t,0.01,1500,236,0.0026909115967078544,0.009836363576654608,False,
FCHI,TimesFM-2.5,0.025,250,283,0.007249009937183678,0.01064576825691165,False,
FCHI,TimesFM-2.5,0.025,500,271,0.003974538182312588,0.01064576825691165,False,
FCHI,TimesFM-2.5,0.025,750,259,0.0031007931196221136,0.01064576825691165,False,
FCHI,TimesFM-2.5,0.025,1000,247,0.002473094222232835,0.01064576825691165,False,
FCHI,TimesFM-2.5,0.025,1500,224,0.0014147331888057124,0.01064576825691165,False,
FCHI,TimesFM-2.5,0.01,250,283,0.010894185666438754,0.011948067666256196,False,
FCHI,TimesFM-2.5,0.01,500,271,0.006252211572785062,0.011948067666256196,False,
FCHI,TimesFM-2.5,0.01,750,259,0.00489638124587712,0.011948067666256196,False,
FCHI,TimesFM-2.5,0.01,1000,247,0.003925592185579113,0.011948067666256196,False,
FCHI,TimesFM-2.5,0.01,1500,224,0.0019005294742155754,0.011948067666256196,False,
FCHI,Chronos-Small,0.05,250,121,,0.010200536080914691,True,fail rate 57.2% > 5%
FCHI,Chronos-Small,0.05,500,73,,0.010200536080914691,True,fail rate 73.1% > 5%
FCHI,Chronos-Small,0.05,750,34,,0.010200536080914691,True,fail rate 86.9% > 5%
FCHI,Chronos-Small,0.05,1000,9,,0.010200536080914691,True,<10 valid windows (9)
FCHI,Chronos-Small,0.05,1500,0,,0.010200536080914691,True,<10 valid windows (0)
FCHI,TimesFM-2.5,0.05,250,283,0.0052871374567612225,0.010095956103070092,False,
FCHI,TimesFM-2.5,0.05,500,271,0.002889047325747707,0.010095956103070092,False,
FCHI,TimesFM-2.5,0.05,750,259,0.0021818788372410026,0.010095956103070092,False,
FCHI,TimesFM-2.5,0.05,1000,247,0.001693100621075155,0.010095956103070092,False,
FCHI,TimesFM-2.5,0.05,1500,224,0.0010536171193923814,0.010095956103070092,False,
FCHI,Moirai-2.0,0.05,250,283,0.00601809167246089,0.01034830106270033,False,
FCHI,Moirai-2.0,0.05,500,271,0.00411139692926413,0.01034830106270033,False,
FCHI,Moirai-2.0,0.05,750,259,0.00302850241988855,0.01034830106270033,False,
FCHI,Moirai-2.0,0.05,1000,247,0.0022362027571331895,0.01034830106270033,False,
FCHI,Moirai-2.0,0.05,1500,224,0.0013546169170034394,0.01034830106270033,False,
FCHI,Moirai-2.0,0.025,250,283,0.007567641000791738,0.010824176753036903,False,
FCHI,Moirai-2.0,0.025,500,271,0.005467002953374168,0.010824176753036903,False,
FCHI,Moirai-2.0,0.025,750,259,0.004103318215609803,0.010824176753036903,False,
FCHI,Moirai-2.0,0.025,1000,247,0.0031006192992400977,0.010824176753036903,False,
FCHI,Moirai-2.0,0.025,1500,224,0.0019492771154532257,0.010824176753036903,False,
FCHI,Moirai-2.0,0.01,250,283,0.01137316807943771,0.011918621419274165,False,
FCHI,Moirai-2.0,0.01,500,271,0.008177096554441836,0.011918621419274165,False,
FCHI,Moirai-2.0,0.01,750,259,0.0062303953092257185,0.011918621419274165,False,
FCHI,Moirai-2.0,0.01,1000,247,0.004825265494890997,0.011918621419274165,False,
FCHI,Moirai-2.0,0.01,1500,224,0.003491658346787372,0.011918621419274165,False,
FTSE100,Chronos-Small,0.01,250,80,,0.008687396982032327,True,fail rate 71.3% > 5%
FTSE100,Chronos-Small,0.01,500,40,,0.008687396982032327,True,fail rate 85.1% > 5%
FTSE100,Chronos-Small,0.01,750,9,,0.008687396982032327,True,<10 valid windows (9)
FTSE100,Chronos-Small,0.01,1000,0,,0.008687396982032327,True,<10 valid windows (0)
FTSE100,Chronos-Small,0.01,1500,0,,0.008687396982032327,True,<10 valid windows (0)
FTSE100,GJR-GARCH-t,0.05,250,292,0.002385312646490913,0.006799471292348249,False,
FTSE100,GJR-GARCH-t,0.05,500,280,0.0017006918826737957,0.006799471292348249,False,
FTSE100,GJR-GARCH-t,0.05,750,268,0.0013266677784404088,0.006799471292348249,False,
FTSE100,GJR-GARCH-t,0.05,1000,256,0.0010949105236077448,0.006799471292348249,False,
FTSE100,GJR-GARCH-t,0.05,1500,232,0.0008353752204290121,0.006799471292348249,False,
FTSE100,Chronos-Small,0.025,250,80,,0.008681099591864186,True,fail rate 71.3% > 5%
FTSE100,Chronos-Small,0.025,500,40,,0.008681099591864186,True,fail rate 85.1% > 5%
FTSE100,Chronos-Small,0.025,750,9,,0.008681099591864186,True,<10 valid windows (9)
FTSE100,Chronos-Small,0.025,1000,0,,0.008681099591864186,True,<10 valid windows (0)
FTSE100,Chronos-Small,0.025,1500,0,,0.008681099591864186,True,<10 valid windows (0)
FTSE100,GJR-GARCH-t,0.025,250,292,0.0034973288370119286,0.0065058641685431014,False,
FTSE100,GJR-GARCH-t,0.025,500,280,0.0025054980640742525,0.0065058641685431014,False,
FTSE100,GJR-GARCH-t,0.025,750,268,0.00197232515408112,0.0065058641685431014,False,
FTSE100,GJR-GARCH-t,0.025,1000,256,0.0016290770595330142,0.0065058641685431014,False,
FTSE100,GJR-GARCH-t,0.025,1500,232,0.0012472836189405961,0.0065058641685431014,False,
FTSE100,Chronos-Small,0.05,250,68,,0.008684236550020805,True,fail rate 75.6% > 5%
FTSE100,Chronos-Small,0.05,500,28,,0.008684236550020805,True,fail rate 89.6% > 5%
FTSE100,Chronos-Small,0.05,750,9,,0.008684236550020805,True,<10 valid windows (9)
FTSE100,Chronos-Small,0.05,1000,0,,0.008684236550020805,True,<10 valid windows (0)
FTSE100,Chronos-Small,0.05,1500,0,,0.008684236550020805,True,<10 valid windows (0)
FTSE100,TimesFM-2.5,0.01,250,279,0.01019751544089046,0.0100813941342972,False,
FTSE100,TimesFM-2.5,0.01,500,268,0.006316598742624271,0.0100813941342972,False,
FTSE100,TimesFM-2.5,0.01,750,256,0.005030232927978769,0.0100813941342972,False,
FTSE100,TimesFM-2.5,0.01,1000,244,0.004486124367822382,0.0100813941342972,False,
FTSE100,TimesFM-2.5,0.01,1500,220,0.003821543672779794,0.0100813941342972,False,
FTSE100,GJR-GARCH-t,0.01,250,292,0.005722785822502907,0.005753183741188071,False,
FTSE100,GJR-GARCH-t,0.01,500,280,0.0038415575302493655,0.005753183741188071,False,
FTSE100,GJR-GARCH-t,0.01,750,268,0.0030879493725135235,0.005753183741188071,False,
FTSE100,GJR-GARCH-t,0.01,1000,256,0.0027020525252723767,0.005753183741188071,False,
FTSE100,GJR-GARCH-t,0.01,1500,232,0.0022402466345407992,0.005753183741188071,False,
FTSE100,TimesFM-2.5,0.025,250,279,0.007046274978969051,0.009417225573898225,False,
FTSE100,TimesFM-2.5,0.025,500,268,0.004196518283958228,0.009417225573898225,False,
FTSE100,TimesFM-2.5,0.025,750,256,0.0032674477234999593,0.009417225573898225,False,
FTSE100,TimesFM-2.5,0.025,1000,244,0.0027068527701558176,0.009417225573898225,False,
FTSE100,TimesFM-2.5,0.025,1500,220,0.0018732971350573586,0.009417225573898225,False,
FTSE100,TimesFM-2.5,0.05,250,279,0.005071716019138678,0.00878791515060552,False,
FTSE100,TimesFM-2.5,0.05,500,268,0.002909045672801026,0.00878791515060552,False,
FTSE100,TimesFM-2.5,0.05,750,256,0.002171689065593435,0.00878791515060552,False,
FTSE100,TimesFM-2.5,0.05,1000,244,0.0017052711595105612,0.00878791515060552,False,
FTSE100,TimesFM-2.5,0.05,1500,220,0.0010733324646641329,0.00878791515060552,False,
FTSE100,Moirai-2.0,0.05,250,279,0.005007865298369945,0.008842576943563739,False,
FTSE100,Moirai-2.0,0.05,500,268,0.0034337527477784633,0.008842576943563739,False,
FTSE100,Moirai-2.0,0.05,750,256,0.0026005129783482164,0.008842576943563739,False,
FTSE100,Moirai-2.0,0.05,1000,244,0.0019198362581698343,0.008842576943563739,False,
FTSE100,Moirai-2.0,0.05,1500,220,0.0011184830230025694,0.008842576943563739,False,
FTSE100,Moirai-2.0,0.025,250,279,0.006230317526197249,0.009128432766679998,False,
FTSE100,Moirai-2.0,0.025,500,268,0.0045604678356589885,0.009128432766679998,False,
FTSE100,Moirai-2.0,0.025,750,256,0.0035793334240296726,0.009128432766679998,False,
FTSE100,Moirai-2.0,0.025,1000,244,0.002755723630084831,0.009128432766679998,False,
FTSE100,Moirai-2.0,0.025,1500,220,0.001731298880834196,0.009128432766679998,False,
FTSE100,Moirai-2.0,0.01,250,279,0.008567334884833461,0.009783580449532817,False,
FTSE100,Moirai-2.0,0.01,500,268,0.006191007952844233,0.009783580449532817,False,
FTSE100,Moirai-2.0,0.01,750,256,0.004791568096590416,0.009783580449532817,False,
FTSE100,Moirai-2.0,0.01,1000,244,0.003895317561662073,0.009783580449532817,False,
FTSE100,Moirai-2.0,0.01,1500,220,0.0027325662407387628,0.009783580449532817,False,
NIKKEI,GJR-GARCH-t,0.05,250,282,0.00402530922560556,0.010813994476003378,False,
NIKKEI,GJR-GARCH-t,0.05,500,270,0.002809056092692573,0.010813994476003378,False,
NIKKEI,GJR-GARCH-t,0.05,750,258,0.0023092320799143174,0.010813994476003378,False,
NIKKEI,GJR-GARCH-t,0.05,1000,247,0.0018605817973911037,0.010813994476003378,False,
NIKKEI,GJR-GARCH-t,0.05,1500,223,0.0013227642608445753,0.010813994476003378,False,
NIKKEI,GJR-GARCH-t,0.025,250,282,0.005565153028431364,0.0115616952431328,False,
